window_id,username,split,window_label,window_type,window_start,window_end,n_posts_in_14d,n_high_risk_posts,mean_p_depression_tcal,anchor_post_ids,anchor_post_count,selected_post_ids,selected_post_count,prev_context_count,padding_needed,source_rule
w_000044,help_.me54,train,1,positive_14d,2021-06-03 16:31:32+00:00,2021-06-17 16:31:32+00:00,7,7,0.9999999489103044,"[""2588035481754655255_45374199413"", ""2588757736063084162_45374199413"", ""2590080087514062259_45374199413"", ""2591717628419982883_45374199413"", ""2593276960085278155_45374199413"", ""2593777210688310480_45374199413"", ""2595329638512638378_45374199413""]",7,"[""2588035481754655255_45374199413"", ""2588757736063084162_45374199413"", ""2590080087514062259_45374199413"", ""2591717628419982883_45374199413"", ""2593276960085278155_45374199413"", ""2593777210688310480_45374199413"", ""2595329638512638378_45374199413""]",7,0,1,14d_plus_prev_context
w_000045,help_.me54,train,1,positive_14d,2021-06-06 12:13:48+00:00,2021-06-20 12:13:48+00:00,5,5,1.0,"[""2590080087514062259_45374199413"", ""2591717628419982883_45374199413"", ""2593276960085278155_45374199413"", ""2593777210688310480_45374199413"", ""2595329638512638378_45374199413""]",5,"[""2588035481754655255_45374199413"", ""2588757736063084162_45374199413"", ""2590080087514062259_45374199413"", ""2591717628419982883_45374199413"", ""2593276960085278155_45374199413"", ""2593777210688310480_45374199413"", ""2595329638512638378_45374199413""]",7,2,1,14d_plus_prev_context
w_000046,help_.me54,train,1,positive_14d,2021-06-10 22:05:25+00:00,2021-06-24 22:05:25+00:00,3,3,1.0,"[""2593276960085278155_45374199413"", ""2593777210688310480_45374199413"", ""2595329638512638378_45374199413""]",3,"[""2588035481754655255_45374199413"", ""2588757736063084162_45374199413"", ""2590080087514062259_45374199413"", ""2591717628419982883_45374199413"", ""2593276960085278155_45374199413"", ""2593777210688310480_45374199413"", ""2595329638512638378_45374199413""]",7,4,1,14d_plus_prev_context
w_000047,hopelessness_77_1118,train,1,positive_14d,2023-07-08 14:44:34+00:00,2023-07-22 14:44:34+00:00,3,3,1.0,"[""3142435076009644988_58926304841"", ""3142975595605530509_58926304841"", ""3145302191763012596_58926304841""]",3,"[""3074946866463176818_58926304841"", ""3090935329629864748_58926304841"", ""3093782582291704088_58926304841"", ""3142435076009644988_58926304841"", ""3142975595605530509_58926304841"", ""3145302191763012596_58926304841""]",6,3,2,14d_plus_prev_context
w_000048,hopelessness_77_1118,train,1,positive_14d,2023-09-13 14:06:13+00:00,2023-09-27 14:06:13+00:00,10,10,0.9993811070919036,"[""3190975744256288165_58926304841"", ""3191751345958765851_58926304841"", ""3193803551302950373_58926304841"", ""3195710789789504579_58926304841"", ""3196004401135073289_58926304841"", ""3196715306353959124_58926304841"", ""3197472660040466661_58926304841"", ""3198035722259566989_58926304841"", ""3199715925075559585_58926304841"", ""3200114363244146552_58926304841""]",10,"[""3193803551302950373_58926304841"", ""3195710789789504579_58926304841"", ""3196004401135073289_58926304841"", ""3196715306353959124_58926304841"", ""3197472660040466661_58926304841"", ""3198035722259566989_58926304841"", ""3199715925075559585_58926304841"", ""3200114363244146552_58926304841""]",8,0,0,14d_plus_prev_context
w_000049,hopelessness_77_1118,train,1,positive_14d,2023-09-20 02:53:54+00:00,2023-10-04 02:53:54+00:00,12,12,0.9994843453168868,"[""3195710789789504579_58926304841"", ""3196004401135073289_58926304841"", ""3196715306353959124_58926304841"", ""3197472660040466661_58926304841"", ""3198035722259566989_58926304841"", ""3199715925075559585_58926304841"", ""3200114363244146552_58926304841"", ""3201145593565785000_58926304841"", ""3201959019292464081_58926304841"", ""3202426546757954606_58926304841"", ""3203161405319174550_58926304841"", ""3205292237055705795_58926304841""]",12,"[""3198035722259566989_58926304841"", ""3199715925075559585_58926304841"", ""3200114363244146552_58926304841"", ""3201145593565785000_58926304841"", ""3201959019292464081_58926304841"", ""3202426546757954606_58926304841"", ""3203161405319174550_58926304841"", ""3205292237055705795_58926304841""]",8,0,0,14d_plus_prev_context
w_000050,huanhuan_drawing,train,1,positive_14d,2025-05-01 10:57:55+00:00,2025-05-15 10:57:55+00:00,8,8,0.9998537078499794,"[""3622847305382566953_73894446801"", ""3623480750185914359_73894446801"", ""3624129783413934202_73894446801"", ""3624945526334295873_73894446801"", ""3626279633966550029_73894446801"", ""3627870556324122663_73894446801"", ""3629234386195445118_73894446801"", ""3632245868558358675_73894446801""]",8,"[""3622847305382566953_73894446801"", ""3623480750185914359_73894446801"", ""3624129783413934202_73894446801"", ""3624945526334295873_73894446801"", ""3626279633966550029_73894446801"", ""3627870556324122663_73894446801"", ""3629234386195445118_73894446801"", ""3632245868558358675_73894446801""]",8,0,0,14d_plus_prev_context
w_000051,huanhuan_drawing,train,1,positive_14d,2025-05-03 05:25:58+00:00,2025-05-17 05:25:58+00:00,7,7,0.9998345119612556,"[""3624129783413934202_73894446801"", ""3624945526334295873_73894446801"", ""3626279633966550029_73894446801"", ""3627870556324122663_73894446801"", ""3629234386195445118_73894446801"", ""3632245868558358675_73894446801"", ""3633668999344950353_73894446801""]",7,"[""3623480750185914359_73894446801"", ""3624129783413934202_73894446801"", ""3624945526334295873_73894446801"", ""3626279633966550029_73894446801"", ""3627870556324122663_73894446801"", ""3629234386195445118_73894446801"", ""3632245868558358675_73894446801"", ""3633668999344950353_73894446801""]",8,1,0,14d_plus_prev_context
w_000052,huanhuan_drawing,train,1,positive_14d,2025-05-04 08:26:42+00:00,2025-05-18 08:26:42+00:00,7,7,1.0,"[""3624945526334295873_73894446801"", ""3626279633966550029_73894446801"", ""3627870556324122663_73894446801"", ""3629234386195445118_73894446801"", ""3632245868558358675_73894446801"", ""3633668999344950353_73894446801"", ""3634370857976722516_73894446801""]",7,"[""3624129783413934202_73894446801"", ""3624945526334295873_73894446801"", ""3626279633966550029_73894446801"", ""3627870556324122663_73894446801"", ""3629234386195445118_73894446801"", ""3632245868558358675_73894446801"", ""3633668999344950353_73894446801"", ""3634370857976722516_73894446801""]",8,1,0,14d_plus_prev_context
w_000053,i_can_do_it_9502,train,1,positive_14d,2021-06-01 08:48:48+00:00,2021-06-15 08:48:48+00:00,3,3,0.9999944368998208,"[""2586353025633117113_44058188782"", ""2587783989022301283_44058188782"", ""2589208857047656159_44058188782""]",3,"[""2586353025633117113_44058188782"", ""2587783989022301283_44058188782"", ""2589208857047656159_44058188782""]",3,0,5,14d_plus_prev_context
w_000054,i_can_do_it_9502,train,1,positive_14d,2021-12-09 11:30:25+00:00,2021-12-23 11:30:25+00:00,4,4,0.992275133728981,"[""2724866537535535300_44058188782"", ""2727856266090612800_44058188782"", ""2729556340149323954_44058188782"", ""2730757963955750436_44058188782""]",4,"[""2669829176078796685_44058188782"", ""2671341224885313273_44058188782"", ""2700924848773152962_44058188782"", ""2716987729084052990_44058188782"", ""2724866537535535300_44058188782"", ""2727856266090612800_44058188782"", ""2729556340149323954_44058188782"", ""2730757963955750436_44058188782""]",8,4,0,14d_plus_prev_context
w_000055,i_can_do_it_9502,train,1,positive_14d,2021-12-13 14:30:29+00:00,2021-12-27 14:30:29+00:00,4,4,0.9922751039266586,"[""2727856266090612800_44058188782"", ""2729556340149323954_44058188782"", ""2730757963955750436_44058188782"", ""2737259822795063204_44058188782""]",4,"[""2671341224885313273_44058188782"", ""2700924848773152962_44058188782"", ""2716987729084052990_44058188782"", ""2724866537535535300_44058188782"", ""2727856266090612800_44058188782"", ""2729556340149323954_44058188782"", ""2730757963955750436_44058188782"", ""2737259822795063204_44058188782""]",8,4,0,14d_plus_prev_context
w_000056,junchen_writing_,train,1,positive_14d,2025-05-12 09:54:48+00:00,2025-05-26 09:54:48+00:00,9,9,0.9995689127180312,"[""3630788074507418186_37927801958"", ""3631530478378406885_37927801958"", ""3631564884337889252_37927801958"", ""3633101126946849727_37927801958"", ""3634442296864088087_37927801958"", ""3635916457910353096_37927801958"", ""3636713105020161392_37927801958"", ""3638101287632669288_37927801958"", ""3639627947322542128_37927801958""]",9,"[""3631530478378406885_37927801958"", ""3631564884337889252_37927801958"", ""3633101126946849727_37927801958"", ""3634442296864088087_37927801958"", ""3635916457910353096_37927801958"", ""3636713105020161392_37927801958"", ""3638101287632669288_37927801958"", ""3639627947322542128_37927801958""]",8,0,0,14d_plus_prev_context
w_000057,junchen_writing_,train,1,positive_14d,2025-05-13 11:38:11+00:00,2025-05-27 11:38:11+00:00,7,7,0.9999545301709856,"[""3631564884337889252_37927801958"", ""3633101126946849727_37927801958"", ""3634442296864088087_37927801958"", ""3635916457910353096_37927801958"", ""3636713105020161392_37927801958"", ""3638101287632669288_37927801958"", ""3639627947322542128_37927801958""]",7,"[""3631530478378406885_37927801958"", ""3631564884337889252_37927801958"", ""3633101126946849727_37927801958"", ""3634442296864088087_37927801958"", ""3635916457910353096_37927801958"", ""3636713105020161392_37927801958"", ""3638101287632669288_37927801958"", ""3639627947322542128_37927801958""]",8,1,0,14d_plus_prev_context
w_000058,junchen_writing_,train,1,positive_14d,2025-05-15 14:30:25+00:00,2025-05-29 14:30:25+00:00,7,7,0.9999545301709856,"[""3633101126946849727_37927801958"", ""3634442296864088087_37927801958"", ""3635916457910353096_37927801958"", ""3636713105020161392_37927801958"", ""3638101287632669288_37927801958"", ""3639627947322542128_37927801958"", ""3642522954593460732_37927801958""]",7,"[""3631564884337889252_37927801958"", ""3633101126946849727_37927801958"", ""3634442296864088087_37927801958"", ""3635916457910353096_37927801958"", ""3636713105020161392_37927801958"", ""3638101287632669288_37927801958"", ""3639627947322542128_37927801958"", ""3642522954593460732_37927801958""]",8,1,0,14d_plus_prev_context
w_000059,ketsusose,train,1,positive_14d,2025-04-18 13:37:42+00:00,2025-05-02 13:37:42+00:00,4,2,0.7211130871821393,"[""3613505644231765175_73522905159"", ""3614214270441467427_73522905159"", ""3617008163033685747_73522905159"", ""3620627848585269530_73522905159""]",4,"[""3609615668368786733_73522905159"", ""3609724291195389550_73522905159"", ""3610474554680342251_73522905159"", ""3612581614582747901_73522905159"", ""3613505644231765175_73522905159"", ""3614214270441467427_73522905159"", ""3617008163033685747_73522905159"", ""3620627848585269530_73522905159""]",8,4,0,14d_plus_prev_context
w_000060,ketsusose,train,1,positive_14d,2025-04-19 13:05:37+00:00,2025-05-03 13:05:37+00:00,4,2,0.7211615606595029,"[""3614214270441467427_73522905159"", ""3617008163033685747_73522905159"", ""3620627848585269530_73522905159"", ""3623664009821917879_73522905159""]",4,"[""3609724291195389550_73522905159"", ""3610474554680342251_73522905159"", ""3612581614582747901_73522905159"", ""3613505644231765175_73522905159"", ""3614214270441467427_73522905159"", ""3617008163033685747_73522905159"", ""3620627848585269530_73522905159"", ""3623664009821917879_73522905159""]",8,4,0,14d_plus_prev_context
w_000061,ketsusose,train,1,positive_14d,2025-04-23 09:36:35+00:00,2025-05-07 09:36:35+00:00,4,2,0.7211638617648077,"[""3617008163033685747_73522905159"", ""3620627848585269530_73522905159"", ""3623664009821917879_73522905159"", ""3624420320905982079_73522905159""]",4,"[""3610474554680342251_73522905159"", ""3612581614582747901_73522905159"", ""3613505644231765175_73522905159"", ""3614214270441467427_73522905159"", ""3617008163033685747_73522905159"", ""3620627848585269530_73522905159"", ""3623664009821917879_73522905159"", ""3624420320905982079_73522905159""]",8,4,0,14d_plus_prev_context
w_000062,lazychoisum,test,1,positive_14d,2022-04-23 13:35:21+00:00,2022-05-07 13:35:21+00:00,3,2,0.6619468335362849,"[""2822774140576830098_1364774863"", ""2823484306901417599_1364774863"", ""2832916607473203856_1364774863""]",3,"[""2809704060184064712_1364774863"", ""2810423681879083778_1364774863"", ""2815495585891495425_1364774863"", ""2819201592106858835_1364774863"", ""2822030177557438006_1364774863"", ""2822774140576830098_1364774863"", ""2823484306901417599_1364774863"", ""2832916607473203856_1364774863""]",8,5,0,14d_plus_prev_context
w_000063,lazychoisum,test,1,positive_14d,2022-07-03 11:47:46+00:00,2022-07-17 11:47:46+00:00,4,2,0.9151508510112762,"[""2874179070218591055_1364774863"", ""2880022132488618607_1364774863"", ""2880737713634406640_1364774863"", ""2881465068644268487_1364774863""]",4,"[""2857547127041426531_1364774863"", ""2863348778885592610_1364774863"", ""2865513712314688063_1364774863"", ""2868419352700811501_1364774863"", ""2874179070218591055_1364774863"", ""2880022132488618607_1364774863"", ""2880737713634406640_1364774863"", ""2881465068644268487_1364774863""]",8,4,0,14d_plus_prev_context
w_000064,lazychoisum,test,1,positive_14d,2025-12-02 13:52:04+00:00,2025-12-16 13:52:04+00:00,4,3,0.971752554178238,"[""3778761743851121041_1364774863"", ""3783102420051355430_1364774863"", ""3785975839734414250_1364774863"", ""3788163228267482335_1364774863""]",4,"[""3742511591666607958_1364774863"", ""3749039586807797388_1364774863"", ""3756236603695107590_1364774863"", ""3774689035374705930_1364774863"", ""3778761743851121041_1364774863"", ""3783102420051355430_1364774863"", ""3785975839734414250_1364774863"", ""3788163228267482335_1364774863""]",8,4,0,14d_plus_prev_context
w_000065,lingluo_hope,test,1,positive_14d,2021-05-18 03:48:03+00:00,2021-06-01 03:48:03+00:00,4,4,1.0,"[""2576054792688058694_34610811808"", ""2577655186237403204_34610811808"", ""2580415755394497723_34610811808"", ""2582747220593697691_34610811808""]",4,"[""2493668353401233009_34610811808"", ""2497919039148251000_34610811808"", ""2506463481966759280_34610811808"", ""2518077085706997278_34610811808"", ""2576054792688058694_34610811808"", ""2577655186237403204_34610811808"", ""2580415755394497723_34610811808"", ""2582747220593697691_34610811808""]",8,4,0,14d_plus_prev_context
w_000066,lingluo_hope,test,1,positive_14d,2021-05-20 08:47:45+00:00,2021-06-03 08:47:45+00:00,3,3,1.0,"[""2577655186237403204_34610811808"", ""2580415755394497723_34610811808"", ""2582747220593697691_34610811808""]",3,"[""2493668353401233009_34610811808"", ""2497919039148251000_34610811808"", ""2506463481966759280_34610811808"", ""2518077085706997278_34610811808"", ""2576054792688058694_34610811808"", ""2577655186237403204_34610811808"", ""2580415755394497723_34610811808"", ""2582747220593697691_34610811808""]",8,5,0,14d_plus_prev_context
w_000067,lingluo_hope,test,1,positive_14d,2021-06-19 07:08:21+00:00,2021-07-03 07:08:21+00:00,3,3,1.0,"[""2599348433548235929_34610811808"", ""2602171352812929426_34610811808"", ""2609467833208524257_34610811808""]",3,"[""2576054792688058694_34610811808"", ""2577655186237403204_34610811808"", ""2580415755394497723_34610811808"", ""2582747220593697691_34610811808"", ""2590726743863918882_34610811808"", ""2599348433548235929_34610811808"", ""2602171352812929426_34610811808"", ""2609467833208524257_34610811808""]",8,5,0,14d_plus_prev_context
w_000068,lou__y,train,1,positive_14d,2024-03-31 13:32:29+00:00,2024-04-14 13:32:29+00:00,3,2,0.7202161103487015,"[""3335913917179195745_201309898"", ""3336625334345633292_201309898"", ""3339607553309687313_201309898""]",3,"[""3246079283524785163_201309898"", ""3272844958070786803_201309898"", ""3307722325830393863_201309898"", ""3309080998510940808_201309898"", ""3319282370581759081_201309898"", ""3335913917179195745_201309898"", ""3336625334345633292_201309898"", ""3339607553309687313_201309898""]",8,5,0,14d_plus_prev_context
